Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating
1/30/2024,Queens,Member,Female,Food & Beverages,98.52,10,Ewallet,4.5
1/30/2024,Queens,Normal,Female,Sports & Travel,22.38,1,Credit card,8.6
1/30/2024,Queens,Normal,Female,Food & Beverages,97.03,5,Ewallet,9.3
1/30/2024,Queens,Member,Female,Home & Lifestyle,10.53,5,Credit card,5.8
1/30/2024,Queens,Normal,Male,Sports & Travel,76.4,2,Ewallet,6.5
1/30/2024,Brooklyn,Normal,Female,Electronics,42.42,8,Ewallet,5.7
1/31/2024,Queens,Normal,Female,Sports & Travel,23.75,9,Cash,9.5
1/31/2024,Manhattan,Member,Male,Electronics,20.77,4,Cash,4.7
1/31/2024,Queens,Member,Male,Fashion & Accs,98.7,8,Ewallet,8.5
1/31/2024,Brooklyn,Normal,Female,Electronics,43,4,Ewallet,7.6
1/31/2024,Brooklyn,Normal,Male,Electronics,72.13,10,Credit card,4.2
1/31/2024,Manhattan,Member,Male,Fashion & Accs,51.34,8,Ewallet,7.6
1/31/2024,Brooklyn,Member,Male,Sports & Travel,75.82,1,Cash,5.8
1/31/2024,Queens,Normal,Female,Fashion & Accs,62.18,10,Ewallet,6
1/31/2024,Queens,Member,Male,Electronics,37.06,4,Ewallet,9.7
1/31/2024,Brooklyn,Member,Male,Sports & Travel,79.93,6,Cash,5.5
1/31/2024,Brooklyn,Member,Male,Electronics,87.87,9,Ewallet,5.6
1/31/2024,Brooklyn,Normal,Male,Fashion & Accs,69.08,2,Credit card,6.9
1/31/2024,Brooklyn,Normal,Male,Electronics,45.35,6,Ewallet,6.1
1/31/2024,Manhattan,Member,Male,Electronics,66.35,1,Credit card,9.7
2/1/2024,Queens,Member,Female,Food & Beverages,87.48,6,Ewallet,5.1
2/1/2024,Manhattan,Member,Female,Food & Beverages,14.23,5,Credit card,4.4
2/1/2024,Manhattan,Member,Male,Sports & Travel,69.52,7,Credit card,8.5
2/1/2024,Queens,Normal,Female,Electronics,23.07,9,Cash,4.9
2/1/2024,Queens,Member,Female,Home & Lifestyle,80.79,9,Credit card,9.5
2/1/2024,Manhattan,Member,Female,Health & Beauty,77.68,4,Cash,8.4
2/2/2024,Brooklyn,Member,Female,Electronics,26.26,7,Cash,9.9
2/2/2024,Manhattan,Member,Male,Fashion & Accs,43.13,10,Credit card,5.5
2/2/2024,Brooklyn,Normal,Female,Fashion & Accs,25.56,7,Cash,7.1
2/2/2024,Queens,Member,Female,Food & Beverages,38.42,1,Cash,8.6
2/2/2024,Queens,Normal,Male,Food & Beverages,65.97,8,Cash,8.4
2/2/2024,Manhattan,Member,Female,Sports & Travel,51.52,8,Cash,9.6
2/2/2024,Queens,Normal,Female,Electronics,35.49,6,Cash,4.1
2/2/2024,Queens,Member,Female,Fashion & Accs,83.35,2,Credit card,9.5
2/2/2024,Queens,Member,Male,Home & Lifestyle,56.11,2,Cash,6.3
2/2/2024,Brooklyn,Member,Male,Food & Beverages,46.55,9,Ewallet,6.4
2/2/2024,Brooklyn,Normal,Male,Home & Lifestyle,93.87,8,Credit card,8.3
2/2/2024,Manhattan,Normal,Female,Food & Beverages,10.96,10,Ewallet,6
2/2/2024,Queens,Normal,Female,Fashion & Accs,95.42,4,Ewallet,6.4
2/2/2024,Manhattan,Member,Female,Health & Beauty,18.33,1,Cash,4.3
2/3/2024,Manhattan,Normal,Female,Food & Beverages,27.28,5,Credit card,8.6
2/3/2024,Brooklyn,Member,Male,Food & Beverages,47.16,5,Credit card,6
2/3/2024,Manhattan,Member,Female,Home & Lifestyle,94.88,7,Cash,4.2
2/3/2024,Queens,Member,Male,Food & Beverages,91.4,7,Cash,9.5
2/3/2024,Brooklyn,Member,Female,Sports & Travel,55.07,9,Ewallet,10
2/3/2024,Brooklyn,Normal,Female,Sports & Travel,42.97,3,Cash,9.3
2/3/2024,Manhattan,Member,Male,Home & Lifestyle,72.78,10,Cash,7.3
2/3/2024,Brooklyn,Member,Male,Fashion & Accs,53.78,1,Ewallet,4.7
2/3/2024,Manhattan,Normal,Male,Fashion & Accs,77.02,5,Cash,5.5
2/3/2024,Manhattan,Member,Male,Food & Beverages,67.45,10,Ewallet,4.2
2/3/2024,Queens,Normal,Male,Food & Beverages,40.52,5,Cash,4.5
2/3/2024,Queens,Normal,Female,Sports & Travel,73.95,4,Cash,6.1
2/3/2024,Queens,Normal,Female,Sports & Travel,49.33,10,Credit card,9.4
2/3/2024,Brooklyn,Member,Male,Sports & Travel,73.97,1,Credit card,5.4
2/4/2024,Queens,Normal,Female,Health & Beauty,13.85,9,Ewallet,6
2/4/2024,Manhattan,Member,Female,Electronics,25.22,7,Cash,8.2
2/4/2024,Brooklyn,Normal,Female,Food & Beverages,67.77,1,Credit card,6.5
2/4/2024,Brooklyn,Member,Male,Food & Beverages,23.34,4,Ewallet,7.4
2/4/2024,Queens,Member,Male,Home & Lifestyle,13.98,1,Ewallet,9.8
2/4/2024,Manhattan,Member,Male,Electronics,71.95,1,Cash,7.3
2/4/2024,Manhattan,Normal,Female,Sports & Travel,43.06,5,Ewallet,7.7
2/4/2024,Manhattan,Normal,Male,Electronics,74.58,7,Credit card,9
2/4/2024,Brooklyn,Member,Female,Fashion & Accs,72.04,2,Cash,9.5
2/4/2024,Manhattan,Normal,Female,Fashion & Accs,48.63,4,Ewallet,7.6
2/4/2024,Brooklyn,Member,Female,Home & Lifestyle,77.68,9,Ewallet,9.8
2/5/2024,Manhattan,Member,Female,Fashion & Accs,30.62,1,Credit card,4.1
2/5/2024,Brooklyn,Member,Female,Food & Beverages,42.82,9,Credit card,8.9
2/5/2024,Queens,Member,Female,Food & Beverages,47.27,6,Cash,8.8
2/5/2024,Brooklyn,Member,Female,Sports & Travel,16.49,2,Ewallet,4.6
2/5/2024,Manhattan,Member,Male,Electronics,20.89,2,Cash,9.8
2/5/2024,Queens,Member,Male,Fashion & Accs,69.33,2,Ewallet,9.7
2/5/2024,Brooklyn,Normal,Female,Health & Beauty,58.24,9,Cash,9.7
2/5/2024,Manhattan,Member,Male,Food & Beverages,87.9,1,Ewallet,6.7
2/5/2024,Manhattan,Member,Female,Sports & Travel,75.2,3,Ewallet,4.8
2/5/2024,Queens,Member,Female,Health & Beauty,68.6,10,Cash,9.1
2/5/2024,Queens,Member,Female,Health & Beauty,98.21,3,Credit card,7.8
2/5/2024,Manhattan,Member,Male,Home & Lifestyle,25.91,6,Ewallet,8.7
2/6/2024,Queens,Normal,Male,Health & Beauty,89.75,1,Credit card,6.6
2/6/2024,Queens,Member,Male,Fashion & Accs,96.98,4,Ewallet,9.4
2/6/2024,Brooklyn,Normal,Male,Electronics,22.95,10,Ewallet,8.2
2/6/2024,Brooklyn,Member,Female,Food & Beverages,20.01,9,Ewallet,4.1
2/6/2024,Queens,Member,Male,Home & Lifestyle,35.81,5,Ewallet,7.9
2/6/2024,Queens,Member,Female,Food & Beverages,99.42,4,Ewallet,7.5
2/6/2024,Brooklyn,Member,Male,Health & Beauty,25.9,10,Ewallet,8.7
2/6/2024,Manhattan,Member,Female,Home & Lifestyle,37.44,6,Credit card,5.9
2/6/2024,Brooklyn,Member,Female,Fashion & Accs,14.48,4,Ewallet,4.5
2/6/2024,Queens,Member,Female,Health & Beauty,28.5,8,Cash,6.6
2/6/2024,Queens,Normal,Female,Food & Beverages,52.42,1,Credit card,6.3
2/6/2024,Brooklyn,Member,Male,Electronics,50.45,6,Credit card,8.9
2/6/2024,Manhattan,Normal,Female,Health & Beauty,35.68,5,Credit card,6.6
2/7/2024,Manhattan,Normal,Female,Electronics,28.96,1,Credit card,6.2
2/7/2024,Queens,Normal,Female,Fashion & Accs,60.41,8,Ewallet,9.6
2/7/2024,Manhattan,Normal,Male,Health & Beauty,89.6,8,Ewallet,6.6
2/7/2024,Queens,Normal,Female,Electronics,40.86,8,Credit card,6.5
2/7/2024,Manhattan,Member,Female,Sports & Travel,45.58,1,Cash,9.8
2/7/2024,Queens,Member,Male,Sports & Travel,10.17,1,Cash,5.9
2/7/2024,Queens,Member,Female,Fashion & Accs,43.46,6,Ewallet,8.5
2/7/2024,Queens,Member,Male,Electronics,65.94,4,Credit card,6.9
2/7/2024,Brooklyn,Normal,Male,Electronics,79.39,10,Cash,6.2
2/7/2024,Queens,Normal,Female,Food & Beverages,16.48,6,Ewallet,9.9
2/7/2024,Queens,Normal,Male,Health & Beauty,58.95,10,Ewallet,8.1
2/7/2024,Brooklyn,Normal,Female,Fashion & Accs,63.71,5,Ewallet,8.5
2/7/2024,Brooklyn,Normal,Female,Electronics,57.91,8,Cash,8.1
2/7/2024,Manhattan,Normal,Female,Home & Lifestyle,93.12,8,Cash,6.8
2/7/2024,Queens,Normal,Male,Fashion & Accs,86.13,2,Cash,8.2
2/7/2024,Manhattan,Normal,Male,Food & Beverages,43.19,10,Ewallet,8.2
2/7/2024,Brooklyn,Normal,Male,Home & Lifestyle,22.02,9,Cash,6.8
2/7/2024,Queens,Normal,Male,Home & Lifestyle,16.67,7,Ewallet,7.4
2/7/2024,Brooklyn,Normal,Male,Electronics,46.02,6,Cash,7.1
2/7/2024,Brooklyn,Member,Female,Food & Beverages,54.36,10,Credit card,6.1
2/8/2024,Brooklyn,Normal,Male,Fashion & Accs,33.52,1,Cash,6.7
2/8/2024,Manhattan,Normal,Male,Sports & Travel,86.31,7,Ewallet,5.3
2/8/2024,Brooklyn,Normal,Female,Sports & Travel,90.28,9,Ewallet,7.2
2/8/2024,Queens,Member,Female,Sports & Travel,64.97,5,Credit card,6.5
2/8/2024,Manhattan,Member,Male,Fashion & Accs,19.7,1,Ewallet,9.5
2/8/2024,Queens,Member,Female,Fashion & Accs,97.21,10,Credit card,8.7
2/8/2024,Queens,Member,Female,Health & Beauty,37.15,7,Credit card,7.7
2/8/2024,Brooklyn,Member,Female,Sports & Travel,69.12,6,Cash,5.6
2/8/2024,Manhattan,Normal,Male,Fashion & Accs,98.98,10,Credit card,8.7
2/8/2024,Brooklyn,Member,Male,Home & Lifestyle,46.47,4,Cash,7
2/8/2024,Brooklyn,Normal,Male,Home & Lifestyle,31.75,4,Cash,8.6
2/8/2024,Brooklyn,Normal,Female,Home & Lifestyle,16.37,6,Cash,7
2/9/2024,Brooklyn,Normal,Male,Home & Lifestyle,45.97,4,Ewallet,5.1
2/9/2024,Manhattan,Member,Male,Food & Beverages,35.04,9,Ewallet,4.6
2/9/2024,Queens,Normal,Male,Health & Beauty,84.61,10,Credit card,8.8
2/9/2024,Queens,Normal,Male,Food & Beverages,21.58,1,Ewallet,7.2
2/9/2024,Brooklyn,Normal,Male,Fashion & Accs,57.27,3,Ewallet,6.5
2/9/2024,Brooklyn,Member,Female,Electronics,81.4,3,Cash,4.8
2/9/2024,Manhattan,Member,Male,Food & Beverages,31.84,1,Cash,7.7
2/9/2024,Queens,Member,Female,Food & Beverages,21.08,3,Cash,7.3
2/9/2024,Queens,Member,Female,Home & Lifestyle,15.95,6,Credit card,5.1
2/9/2024,Manhattan,Member,Female,Sports & Travel,22.24,10,Cash,4.2
2/9/2024,Queens,Normal,Female,Electronics,12.45,6,Cash,4.1
2/9/2024,Queens,Normal,Male,Fashion & Accs,64.26,7,Cash,5.7
2/9/2024,Brooklyn,Member,Male,Home & Lifestyle,65.91,6,Cash,5.7
2/10/2024,Manhattan,Member,Female,Fashion & Accs,53.65,7,Ewallet,5.2
2/10/2024,Brooklyn,Normal,Female,Sports & Travel,34.84,4,Cash,7.4
2/10/2024,Manhattan,Member,Female,Food & Beverages,44.59,5,Cash,8.5
2/10/2024,Manhattan,Normal,Male,Home & Lifestyle,74.07,1,Ewallet,9.9
2/10/2024,Brooklyn,Member,Male,Electronics,48.09,3,Credit card,7.8
2/10/2024,Queens,Member,Female,Electronics,78.13,10,Cash,4.4
2/10/2024,Manhattan,Member,Female,Fashion & Accs,30.14,10,Ewallet,9.2
2/10/2024,Brooklyn,Member,Male,Home & Lifestyle,36.91,7,Ewallet,6.7
2/10/2024,Queens,Normal,Female,Health & Beauty,33.47,2,Ewallet,6.7
2/10/2024,Brooklyn,Member,Male,Electronics,18.93,6,Credit card,8.1
2/10/2024,Queens,Member,Female,Fashion & Accs,73.38,7,Cash,9.5
2/11/2024,Queens,Member,Male,Home & Lifestyle,86.69,5,Ewallet,9.4
2/11/2024,Queens,Normal,Male,Food & Beverages,89.2,10,Credit card,4.4
2/11/2024,Brooklyn,Normal,Female,Health & Beauty,84.09,9,Cash,8
2/11/2024,Brooklyn,Member,Female,Food & Beverages,77.2,10,Credit card,5.6
2/11/2024,Brooklyn,Normal,Female,Home & Lifestyle,77.04,3,Credit card,7.2
2/11/2024,Manhattan,Normal,Male,Home & Lifestyle,80.08,3,Cash,5.4
2/11/2024,Queens,Normal,Male,Fashion & Accs,62.12,10,Cash,5.9
2/11/2024,Manhattan,Normal,Female,Sports & Travel,94.76,4,Ewallet,7.8
2/12/2024,Brooklyn,Member,Female,Electronics,39.48,1,Cash,6.5
2/12/2024,Queens,Member,Female,Food & Beverages,87.1,10,Credit card,9.9
2/12/2024,Queens,Member,Male,Fashion & Accs,52.35,1,Cash,4
2/12/2024,Brooklyn,Normal,Male,Fashion & Accs,94.87,8,Ewallet,8.7
2/12/2024,Brooklyn,Member,Male,Home & Lifestyle,60.38,10,Cash,6
2/12/2024,Manhattan,Normal,Female,Electronics,46.95,5,Ewallet,7.1
2/12/2024,Manhattan,Normal,Male,Health & Beauty,25.43,6,Ewallet,7
2/12/2024,Manhattan,Member,Female,Sports & Travel,71.63,2,Ewallet,8.8
2/13/2024,Manhattan,Member,Male,Electronics,76.82,1,Ewallet,7.2
2/13/2024,Brooklyn,Member,Female,Sports & Travel,20.18,4,Credit card,5
2/13/2024,Queens,Member,Female,Fashion & Accs,92.98,2,Credit card,8
2/13/2024,Brooklyn,Member,Female,Fashion & Accs,29.56,5,Cash,6.9
2/13/2024,Queens,Normal,Female,Fashion & Accs,22.51,7,Credit card,4.8
2/13/2024,Queens,Member,Female,Food & Beverages,14.87,2,Credit card,8.9
2/13/2024,Manhattan,Member,Male,Electronics,32.25,4,Ewallet,6.5
2/13/2024,Brooklyn,Normal,Male,Sports & Travel,13.69,6,Cash,6.3
2/14/2024,Manhattan,Member,Male,Health & Beauty,91.3,1,Ewallet,9.2
2/14/2024,Manhattan,Normal,Male,Sports & Travel,44.65,3,Cash,6.2
2/14/2024,Brooklyn,Member,Male,Health & Beauty,75.74,4,Cash,7.6
2/14/2024,Brooklyn,Member,Female,Sports & Travel,60.08,7,Credit card,4.5
2/14/2024,Queens,Member,Male,Food & Beverages,27.66,10,Credit card,8.9
2/14/2024,Queens,Member,Male,Food & Beverages,99.37,2,Cash,5.2
2/14/2024,Queens,Normal,Female,Health & Beauty,58.32,2,Ewallet,6
2/14/2024,Manhattan,Normal,Female,Electronics,99.56,8,Credit card,5.2
2/15/2024,Queens,Normal,Female,Electronics,32.8,10,Cash,6.2
2/15/2024,Manhattan,Normal,Male,Food & Beverages,52.2,3,Credit card,9.5
2/15/2024,Manhattan,Normal,Female,Home & Lifestyle,69.96,8,Credit card,6.4
2/15/2024,Brooklyn,Normal,Female,Fashion & Accs,72.84,7,Cash,8.4
2/15/2024,Queens,Member,Female,Electronics,98.84,1,Cash,8.4
2/15/2024,Brooklyn,Member,Female,Health & Beauty,76.9,7,Cash,7.7
2/15/2024,Brooklyn,Member,Female,Food & Beverages,77.4,9,Credit card,4.5
2/15/2024,Manhattan,Normal,Female,Food & Beverages,67.1,3,Cash,7.5
2/15/2024,Queens,Normal,Male,Health & Beauty,33.64,8,Credit card,9.3
2/15/2024,Queens,Member,Male,Health & Beauty,68.55,4,Credit card,9.2
2/15/2024,Queens,Member,Female,Sports & Travel,24.74,3,Credit card,10
2/15/2024,Manhattan,Normal,Male,Health & Beauty,15.26,6,Ewallet,9.8
2/15/2024,Brooklyn,Member,Male,Sports & Travel,88.31,1,Credit card,5.2
2/15/2024,Brooklyn,Normal,Female,Electronics,88.25,9,Credit card,7.6
2/15/2024,Brooklyn,Normal,Male,Health & Beauty,57.59,6,Cash,5.1
2/15/2024,Queens,Member,Female,Fashion & Accs,80.48,3,Cash,8.1
2/15/2024,Brooklyn,Member,Male,Home & Lifestyle,17.77,5,Credit card,5.4
2/15/2024,Queens,Member,Female,Fashion & Accs,99.3,10,Credit card,6.6
2/15/2024,Manhattan,Normal,Male,Fashion & Accs,51.94,3,Cash,7.9
2/16/2024,Queens,Member,Female,Health & Beauty,47.71,6,Ewallet,4.4
2/16/2024,Manhattan,Member,Male,Food & Beverages,24.82,7,Credit card,7.1
2/16/2024,Queens,Member,Male,Electronics,12.05,5,Ewallet,5.5
2/16/2024,Brooklyn,Normal,Male,Sports & Travel,51.91,10,Cash,8.2
2/16/2024,Brooklyn,Normal,Female,Fashion & Accs,36.51,9,Cash,4.2
2/16/2024,Brooklyn,Member,Male,Fashion & Accs,60.18,4,Credit card,9.4
2/16/2024,Queens,Member,Female,Fashion & Accs,97.79,7,Ewallet,4.9
2/16/2024,Brooklyn,Member,Male,Fashion & Accs,91.35,1,Cash,6.8
2/17/2024,Queens,Normal,Female,Sports & Travel,46.66,9,Ewallet,5.3
2/17/2024,Brooklyn,Member,Female,Electronics,35.74,8,Ewallet,4.9
2/17/2024,Queens,Member,Female,Sports & Travel,67.99,7,Ewallet,5.7
2/17/2024,Manhattan,Member,Female,Home & Lifestyle,88.79,8,Cash,4.1
2/17/2024,Queens,Normal,Male,Electronics,11.81,5,Cash,9.4
2/17/2024,Manhattan,Member,Male,Food & Beverages,80.96,8,Credit card,7.4
2/17/2024,Brooklyn,Member,Male,Electronics,87.45,6,Credit card,8.8
2/17/2024,Manhattan,Normal,Male,Electronics,34.56,5,Ewallet,9.9
2/17/2024,Manhattan,Normal,Male,Food & Beverages,32.9,3,Credit card,9.1
2/17/2024,Queens,Member,Female,Food & Beverages,71.39,5,Credit card,5.5
2/17/2024,Manhattan,Normal,Male,Sports & Travel,98.09,9,Cash,9.3
2/17/2024,Manhattan,Member,Female,Health & Beauty,92.09,3,Cash,4.2
2/17/2024,Manhattan,Normal,Male,Fashion & Accs,45.38,3,Credit card,7.2
2/18/2024,Manhattan,Member,Female,Home & Lifestyle,34.42,6,Cash,9.8
2/18/2024,Queens,Normal,Male,Fashion & Accs,90.22,3,Cash,6.2
2/18/2024,Brooklyn,Normal,Female,Health & Beauty,14.76,2,Ewallet,4.3
2/18/2024,Queens,Member,Female,Electronics,60.95,1,Ewallet,5.9
2/18/2024,Manhattan,Member,Female,Fashion & Accs,88.34,7,Cash,6.6
2/18/2024,Queens,Member,Male,Health & Beauty,44.07,4,Ewallet,8.4
2/18/2024,Manhattan,Member,Female,Electronics,62.48,1,Cash,4.7
2/19/2024,Manhattan,Normal,Female,Fashion & Accs,98.48,2,Ewallet,9.2
2/19/2024,Manhattan,Member,Female,Food & Beverages,98.66,9,Cash,8.4
2/19/2024,Manhattan,Normal,Male,Health & Beauty,50.79,5,Credit card,5.3
2/19/2024,Queens,Normal,Male,Electronics,71.89,8,Ewallet,5.5
2/19/2024,Queens,Normal,Male,Health & Beauty,21.8,8,Cash,8.3
2/19/2024,Brooklyn,Member,Female,Sports & Travel,64.08,7,Credit card,7.3
2/19/2024,Queens,Normal,Female,Electronics,77.63,9,Ewallet,7.2
2/19/2024,Queens,Normal,Female,Food & Beverages,41.24,4,Cash,7.1
2/19/2024,Manhattan,Member,Male,Electronics,69.58,9,Credit card,7.8
2/20/2024,Brooklyn,Member,Female,Food & Beverages,54.84,3,Credit card,5.9
2/20/2024,Brooklyn,Normal,Male,Food & Beverages,39.9,10,Credit card,5.9
2/20/2024,Manhattan,Member,Male,Home & Lifestyle,37.69,2,Ewallet,9.5
2/20/2024,Brooklyn,Member,Male,Sports & Travel,31.99,10,Credit card,9.9
2/20/2024,Brooklyn,Normal,Male,Food & Beverages,60.3,4,Cash,5.8
2/20/2024,Queens,Member,Female,Home & Lifestyle,86.27,1,Ewallet,7
2/20/2024,Manhattan,Member,Male,Food & Beverages,92.29,5,Credit card,9
2/20/2024,Brooklyn,Member,Male,Food & Beverages,57.74,3,Ewallet,7.7
2/20/2024,Brooklyn,Normal,Male,Health & Beauty,66.68,5,Cash,7.6
2/20/2024,Manhattan,Normal,Female,Health & Beauty,32.32,10,Credit card,10
2/21/2024,Brooklyn,Member,Male,Fashion & Accs,73.82,4,Cash,6.7
2/21/2024,Manhattan,Member,Female,Electronics,94.64,3,Cash,5.5
2/21/2024,Brooklyn,Member,Male,Health & Beauty,39.91,3,Ewallet,9.3
2/21/2024,Queens,Normal,Female,Health & Beauty,83.66,5,Cash,7.2
2/21/2024,Queens,Normal,Female,Sports & Travel,98.8,2,Cash,7.7
2/21/2024,Queens,Member,Female,Fashion & Accs,12.54,1,Cash,8.2
2/22/2024,Manhattan,Normal,Male,Home & Lifestyle,65.82,1,Cash,4.1
2/22/2024,Brooklyn,Normal,Female,Fashion & Accs,39.75,5,Ewallet,9.6
2/22/2024,Queens,Member,Female,Food & Beverages,30.41,1,Credit card,8.4
2/22/2024,Brooklyn,Normal,Male,Fashion & Accs,17.49,10,Ewallet,6.6
2/22/2024,Queens,Normal,Male,Sports & Travel,95.49,7,Ewallet,8.7
2/22/2024,Queens,Member,Female,Home & Lifestyle,12.73,2,Credit card,5.2
2/22/2024,Brooklyn,Normal,Male,Home & Lifestyle,68.97,3,Ewallet,8.7
2/22/2024,Brooklyn,Normal,Female,Fashion & Accs,47.44,1,Credit card,6.8
2/22/2024,Manhattan,Member,Female,Electronics,17.42,10,Ewallet,7
2/22/2024,Brooklyn,Normal,Female,Fashion & Accs,54.31,9,Cash,8.9
2/22/2024,Manhattan,Member,Female,Sports & Travel,24.49,10,Cash,8.1
2/23/2024,Queens,Normal,Male,Food & Beverages,35.89,1,Credit card,7.9
2/23/2024,Brooklyn,Normal,Female,Health & Beauty,17.97,4,Ewallet,6.4
2/23/2024,Brooklyn,Normal,Female,Electronics,14.96,8,Cash,8.6
2/23/2024,Brooklyn,Member,Female,Food & Beverages,98.79,3,Ewallet,6.4
2/23/2024,Queens,Member,Male,Sports & Travel,58.39,7,Credit card,8.2
2/23/2024,Brooklyn,Member,Female,Electronics,75.59,9,Cash,8
2/23/2024,Manhattan,Member,Female,Food & Beverages,73.47,4,Cash,6
2/23/2024,Queens,Member,Female,Food & Beverages,80.36,4,Credit card,8.3
2/24/2024,Queens,Normal,Male,Home & Lifestyle,55.73,6,Ewallet,7
2/24/2024,Manhattan,Member,Female,Home & Lifestyle,47.68,2,Credit card,4.1
2/24/2024,Queens,Member,Female,Health & Beauty,10.16,5,Ewallet,4.1
2/24/2024,Brooklyn,Normal,Female,Food & Beverages,26.43,8,Ewallet,8.9
2/24/2024,Queens,Normal,Female,Home & Lifestyle,73.56,10,Ewallet,8
2/24/2024,Brooklyn,Member,Male,Fashion & Accs,83.77,2,Cash,4.6
2/24/2024,Brooklyn,Normal,Female,Sports & Travel,57.95,6,Cash,5.2
2/24/2024,Manhattan,Normal,Female,Electronics,40.26,10,Credit card,5
2/24/2024,Queens,Normal,Male,Electronics,24.74,10,Cash,7.1
2/25/2024,Manhattan,Member,Female,Sports & Travel,91.41,5,Ewallet,7.1
2/25/2024,Brooklyn,Normal,Male,Fashion & Accs,94.13,5,Credit card,4.8
2/25/2024,Manhattan,Member,Female,Food & Beverages,99.6,3,Cash,5.8
2/25/2024,Manhattan,Member,Female,Electronics,68.84,6,Ewallet,5.8
2/25/2024,Brooklyn,Member,Female,Home & Lifestyle,82.04,5,Credit card,7.6
2/25/2024,Queens,Normal,Male,Food & Beverages,48.61,1,Cash,4.4
2/25/2024,Queens,Member,Male,Electronics,86.04,5,Ewallet,4.8
2/25/2024,Brooklyn,Normal,Male,Sports & Travel,88.45,1,Credit card,9.5
2/25/2024,Brooklyn,Normal,Male,Health & Beauty,62.57,4,Cash,9.5
2/25/2024,Brooklyn,Member,Male,Electronics,39.75,1,Cash,6.1
2/25/2024,Manhattan,Normal,Female,Fashion & Accs,73.05,4,Credit card,4.9
2/25/2024,Brooklyn,Normal,Female,Electronics,52.79,10,Ewallet,10
2/25/2024,Manhattan,Normal,Male,Health & Beauty,65.18,3,Credit card,6.3
2/25/2024,Brooklyn,Member,Male,Health & Beauty,42.57,8,Ewallet,5.6
2/25/2024,Brooklyn,Member,Female,Food & Beverages,62.85,4,Ewallet,8.7
2/25/2024,Manhattan,Normal,Male,Sports & Travel,63.69,1,Cash,6
2/26/2024,Queens,Normal,Female,Food & Beverages,22.93,9,Cash,5.5
2/26/2024,Brooklyn,Member,Male,Food & Beverages,26.6,6,Ewallet,4.9
2/26/2024,Brooklyn,Normal,Female,Health & Beauty,99.71,6,Ewallet,7.9
2/26/2024,Brooklyn,Normal,Male,Sports & Travel,54.45,1,Ewallet,7.9
2/26/2024,Brooklyn,Normal,Male,Fashion & Accs,99.89,2,Ewallet,7.1
2/26/2024,Manhattan,Normal,Female,Electronics,46.61,2,Credit card,6.6
2/26/2024,Brooklyn,Member,Female,Sports & Travel,95.54,4,Ewallet,4.5
2/26/2024,Manhattan,Member,Male,Fashion & Accs,55.45,1,Credit card,4.9
2/26/2024,Brooklyn,Member,Female,Electronics,90.7,6,Cash,5.3
2/27/2024,Brooklyn,Member,Male,Health & Beauty,56.69,9,Credit card,8.4
2/27/2024,Brooklyn,Normal,Male,Sports & Travel,67.27,5,Cash,6.9
2/27/2024,Brooklyn,Member,Female,Fashion & Accs,19.77,10,Credit card,5
2/27/2024,Brooklyn,Normal,Female,Health & Beauty,76.99,6,Cash,6.1
2/27/2024,Manhattan,Normal,Female,Fashion & Accs,77.93,9,Ewallet,7.6
2/27/2024,Manhattan,Member,Male,Electronics,92.6,7,Credit card,9.3
2/27/2024,Queens,Normal,Female,Electronics,99.69,1,Credit card,8
2/27/2024,Queens,Normal,Female,Food & Beverages,94.47,8,Cash,9.1
2/27/2024,Queens,Member,Female,Health & Beauty,85.87,7,Credit card,8
2/27/2024,Manhattan,Member,Male,Fashion & Accs,21.48,2,Ewallet,6.6
2/27/2024,Brooklyn,Normal,Female,Health & Beauty,13.5,10,Credit card,4.8
2/27/2024,Manhattan,Member,Male,Food & Beverages,18.85,10,Ewallet,5.6
2/27/2024,Brooklyn,Normal,Male,Fashion & Accs,52.42,3,Ewallet,7.5
2/27/2024,Manhattan,Normal,Female,Food & Beverages,74.44,10,Ewallet,5.1
2/28/2024,Brooklyn,Normal,Female,Fashion & Accs,41.09,10,Cash,7.3
2/28/2024,Manhattan,Normal,Male,Health & Beauty,56,3,Ewallet,4.8
2/28/2024,Queens,Normal,Female,Electronics,85.98,8,Cash,8.2
2/28/2024,Manhattan,Member,Male,Food & Beverages,80.62,6,Cash,9.1
2/28/2024,Queens,Member,Male,Fashion & Accs,93.2,2,Credit card,6
2/28/2024,Brooklyn,Normal,Male,Electronics,60.3,1,Cash,6
2/29/2024,Brooklyn,Member,Female,Food & Beverages,60.3,4,Cash,5.8
2/29/2024,Brooklyn,Normal,Male,Food & Beverages,92.29,5,Credit card,9
2/29/2024,Brooklyn,Normal,Male,Food & Beverages,57.74,3,Ewallet,7.7
2/29/2024,Manhattan,Member,Male,Health & Beauty,66.68,5,Cash,7.6
2/29/2024,Queens,Normal,Male,Food & Beverages,98.79,3,Ewallet,6.4
2/29/2024,Brooklyn,Normal,Female,Food & Beverages,73.47,4,Cash,6
2/29/2024,Brooklyn,Member,Female,Food & Beverages,80.36,4,Credit card,8.3
2/29/2024,Manhattan,Member,Female,Health & Beauty,10.16,5,Ewallet,4.1
